park_name,state,region,trail_name,distance_miles,elevation_gain_ft,difficulty,latitude,longitude
Mount Rainier National Park,Washington,Northwest,Wonderland Trail Ipsut Creek Loop to Ipsut Pass and Mowich Lake,17.5,4671,Hard,46.93264,-121.86336
Mount Rainier National Park,Washington,Northwest,Wonderland Trail Loop,89.5,25436,Expert,46.93329,-121.86486
Mount Rainier National Park,Washington,Northwest,Wonderland Trail to Carter Falls and Narada Falls,5.6,1404,Hard,46.76831,-121.79061
Mount Rainier National Park,Washington,Northwest,Wonderland Trail to Panhandle Gap,11.1,3159,Hard,46.88802,-121.61005
Mount Rainier National Park,Washington,Northwest,Wonderland Trail to Shadow Lake,6.4,1994,Moderate,46.90211,-121.64231
Mount Rainier National Park,Washington,Northwest,Wonderland Trail: Mowich Lake Campground to Ipsut Creek Campground,9.8,2988,Hard,46.93329,-121.86485
North Cascades National Park,Washington,Northwest,Blue Lake Trail,5.3,958,Moderate,48.51941,-120.67423
North Cascades National Park,Washington,Northwest,Bridge Creek Trail,13.9,3648,Hard,48.43243,-120.87163
North Cascades National Park,Washington,Northwest,Cascade Pass Trail,6.5,1781,Hard,48.47497,-121.07505
North Cascades National Park,Washington,Northwest,Cascade Pass Trail to Cottonwood Camp,15.9,4668,Hard,48.4754,-121.07502
North Cascades National Park,Washington,Northwest,Cascade Pass and Sahale Arm Trail,10.9,3858,Hard,48.4754,-121.07501
North Cascades National Park,Washington,Northwest,Forbidden Peak Trail,6.9,5423,Hard,48.48056,-121.07977
North Cascades National Park,Washington,Northwest,Fourth of July Pass via Panther Creek Trail,9.3,2493,Moderate,48.68838,-121.09453
North Cascades National Park,Washington,Northwest,Gorge Creek Falls Trail,0.5,39,Easy,48.70006,-121.21053
North Cascades National Park,Washington,Northwest,Howard Lake via PCT,2.9,682,Easy,48.38008,-120.83826
North Cascades National Park,Washington,Northwest,Little Beaver Trail via Hannegan Pass,31.9,5990,Hard,48.91022,-121.592
North Cascades National Park,Washington,Northwest,Mount Challenger: Challenger Glacier Route,35.1,16358,Expert,48.91017,-121.59214
North Cascades National Park,Washington,Northwest,Mount Shuksan via the Fischer Chimneys Approach,15.7,6364,Expert,48.85009,-121.68649
North Cascades National Park,Washington,Northwest,Old Wagon Trail,9.2,1830,Moderate,48.38019,-120.83793
North Cascades National Park,Washington,Northwest,Ptarmigan Traverse,30.6,10905,Hard,48.4754,-121.07501
North Cascades National Park,Washington,Northwest,Ruby Mountain Summit via Fourth of July and Thunder Creek Trail,14.5,6397,Hard,48.6854,-121.09254
North Cascades National Park,Washington,Northwest,Sahale Arm Trail to Quien Sabe Glacier,12.4,5419,Hard,48.47543,-121.07498
North Cascades National Park,Washington,Northwest,Sourdough Mountain Trail,9.1,5104,Hard,48.71784,-121.14496
North Cascades National Park,Washington,Northwest,Stetattle Trail,6.6,1574,Moderate,48.71904,-121.14768
North Cascades National Park,Washington,Northwest,Stiletto Lake via Twisp Pass Trail,17.6,4091,Hard,48.5049,-120.7188
North Cascades National Park,Washington,Northwest,Trail of the Cedars Nature Walk,1.9,72,Easy,48.67253,-121.24657
Olympic National Park,Washington,Northwest,Aurora Ridge Trail,28.9,7946,Hard,48.0644,-123.99621
Olympic National Park,Washington,Northwest,Badger Valley Trail to Grand Pass Trail Loop,10.2,3333,Hard,47.91833,-123.38225
Olympic National Park,Washington,Northwest,Badger Valley to Grand Lake and Grand Pass Loop,8.6,2657,Moderate,47.91827,-123.38221
Olympic National Park,Washington,Northwest,Baldy Trail,13.9,6210,Expert,47.96515,-123.19349
Olympic National Park,Washington,Northwest,Baldy Trail (historical) Via Gray Wolf Trail,17.7,6246,Hard,47.96708,-123.12743
Olympic National Park,Washington,Northwest,Barnes Creek Trail,17.4,4327,Hard,48.05805,-123.78922
Olympic National Park,Washington,Northwest,Beach 1 Nature Trail,1.7,36,Easy,47.56765,-124.36139
Olympic National Park,Washington,Northwest,Beach Trail 2,3.5,55,Easy,47.56782,-124.36173
Olympic National Park,Washington,Northwest,Black and White Lakes Primitive Trail,14.9,4396,Hard,47.51523,-123.32909
Olympic National Park,Washington,Northwest,Blue Mountain Trail,0.4,131,Easy,47.95642,-123.25986
Olympic National Park,Washington,Northwest,Bon Jon Pass OHV Route,32.3,3904,Moderate,47.85856,-122.88835
Olympic National Park,Washington,Northwest,Boulder Lake Trail,11.9,3700,Hard,47.98665,-123.65158
Olympic National Park,Washington,Northwest,Bovies Meadow Trail,0.4,6,Easy,48.05695,-123.79984
Olympic National Park,Washington,Northwest,Cameron Creek via Three Forks Trail,32.9,10610,Hard,47.94896,-123.25807
Olympic National Park,Washington,Northwest,Cameron Pass Trail,27.9,8106,Hard,47.94896,-123.25814
Olympic National Park,Washington,Northwest,Canyon Creek and Mink Lake Loop Trail,14.1,3549,Hard,47.95475,-123.83461
Olympic National Park,Washington,Northwest,Cascading Terraces Nature Trail,0.7,39,Easy,47.57285,-123.57995
Olympic National Park,Washington,Northwest,Cedar Lake Primitive Trail via Grey Wolf River,25.6,8228,Expert,47.94895,-123.25802
Olympic National Park,Washington,Northwest,Church Creek - Satsop Lakes Trail,4.6,2375,Moderate,47.4491,-123.48942
Olympic National Park,Washington,Northwest,Cirque Rim Nature Trail,1.6,377,Easy,47.96962,-123.50002
Olympic National Park,Washington,Northwest,Deadfall Trail,4.6,2030,Moderate,47.89263,-122.98753
Olympic National Park,Washington,Northwest,Deer Lake Trail,6.3,1935,Moderate,47.95356,-123.83299
Olympic National Park,Washington,Northwest,Deer Lake and Little Divide Trail,13.5,3635,Hard,47.95481,-123.83475
Olympic National Park,Washington,Northwest,Deer Park Road,11.8,4455,Moderate,48.04284,-123.33987
Olympic National Park,Washington,Northwest,Deer Ridge Trail,9.2,2952,Hard,47.9652,-123.19346
Olympic National Park,Washington,Northwest,Devil's Punchbowl via Spruce Railroad Trail,2.4,144,Easy,48.09319,-123.80257
Olympic National Park,Washington,Northwest,Dodger Point via Long Ridge Trail,33.6,11010,Hard,47.96785,-123.58244
Olympic National Park,Washington,Northwest,Dosewallips River Road Trail,12.6,1837,Moderate,47.74158,-123.04937
Olympic National Park,Washington,Northwest,Dosweallips Road to Constance Pass Trail,33.0,9773,Hard,47.7416,-123.04939
Olympic National Park,Washington,Northwest,Dry Creek Trail,6.8,1085,Moderate,47.50168,-123.32083
Olympic National Park,Washington,Northwest,Elk Lake Trail,3.5,485,Easy,47.57923,-123.12017
Olympic National Park,Washington,Northwest,Elk Mountain Trail Loop,4.3,1371,Moderate,47.91849,-123.38205
Olympic National Park,Washington,Northwest,Elk Mountain from Deer Pass Campground,10.9,2660,Moderate,47.94983,-123.26489
Olympic National Park,Washington,Northwest,Elwha River Trail,25.7,6115,Moderate,47.96785,-123.58248
Olympic National Park,Washington,Northwest,Elwha River and Lillian River Trails,12.5,2503,Moderate,47.96784,-123.58248
Olympic National Park,Washington,Northwest,Enchanted Valley Chalet via East Fork Quinault River Trail,30.6,4642,Hard,47.57271,-123.57014
Olympic National Park,Washington,Northwest,Enchanted Valley LaCrosse Basin O'Neill Pass Loop,50.7,11036,Expert,47.57272,-123.57051
Olympic National Park,Washington,Northwest,Enchanted Valley with O'Neil Pass Loop and Anderson Glacier Trek,46.6,10193,Hard,47.57273,-123.56998
Olympic National Park,Washington,Northwest,Ericsons Bay Primitive Trail,11.1,839,Moderate,48.15345,-124.67018
Olympic National Park,Washington,Northwest,"Everett Peak, and Mount Appleton Loop Trail",17.0,7112,Hard,47.98651,-123.65142
Olympic National Park,Washington,Northwest,Fallsview Canyon Trail,1.3,285,Easy,47.78962,-122.92835
Olympic National Park,Washington,Northwest,Flapjack Lakes Trail,13.9,3658,Hard,47.51545,-123.32934
Olympic National Park,Washington,Northwest,Four Stream Trail,7.1,1069,Easy,47.51532,-123.32901
Olympic National Park,Washington,Northwest,Gladys Divide Primitive Trail,16.4,4675,Hard,47.51612,-123.32797
Olympic National Park,Washington,Northwest,Grand Lake via Badger Valley Trail,8.3,2831,Hard,47.9184,-123.38219
Olympic National Park,Washington,Northwest,Grand Pass Trail,14.0,5869,Expert,47.91836,-123.3822
Olympic National Park,Washington,Northwest,Graves Creek Trail,17.5,6942,Hard,47.57276,-123.57004
Olympic National Park,Washington,Northwest,Gray Wolf Pass,32.6,10278,Expert,47.949,-123.25792
Olympic National Park,Washington,Northwest,Green Mountain from Deer Park Campground,3.0,816,Easy,47.94984,-123.26487
Olympic National Park,Washington,Northwest,Grey Wolf Deer Loop,44.6,14747,Hard,47.94902,-123.25838
Olympic National Park,Washington,Northwest,Griff Creek Trail,4.7,2782,Hard,48.01696,-123.58866
Olympic National Park,Washington,Northwest,Happy Lake Ridge Trail,19.2,7716,Hard,47.98354,-123.6256
Olympic National Park,Washington,Northwest,Hayden Pass Trail,23.7,6561,Moderate,47.72971,-123.14178
Olympic National Park,Washington,Northwest,Heart O' the Forest Trail,4.4,846,Moderate,48.03515,-123.42584
Olympic National Park,Washington,Northwest,Heather Park via Lake Angeles Trail,15.1,6663,Hard,48.03896,-123.4314
Olympic National Park,Washington,Northwest,High Divide - Seven Lakes Basin Loop,19.0,5308,Hard,47.95481,-123.83471
Olympic National Park,Washington,Northwest,High Divide Trail and Cat Basin Primitive Trail to Swimming Bear Lakeway Trail,21.9,6174,Hard,47.95473,-123.8346
Olympic National Park,Washington,Northwest,High Divide and Seven Lakes Basin,21.6,6811,Hard,47.95477,-123.83458
Olympic National Park,Washington,Northwest,Hoh Rain Forest Hall of Moss,1.0,78,Easy,47.86023,-123.9345
Olympic National Park,Washington,Northwest,Hoh River Trail,32.8,5114,Moderate,47.86009,-123.93447
Olympic National Park,Washington,Northwest,Hoh River Trail to Blue Glacier Trail,34.0,6026,Hard,47.86042,-123.93462
Olympic National Park,Washington,Northwest,Hoh River Trail to Hoh Lake Trail,28.6,4514,Expert,47.86025,-123.93487
Olympic National Park,Washington,Northwest,Hoh River Trail to Mineral Creek Falls,5.5,213,Easy,47.8601,-123.93447
Olympic National Park,Washington,Northwest,Hoh River and Jackson Creek Trail,3.5,531,Moderate,47.85971,-123.93613
Olympic National Park,Washington,Northwest,Hole-in-the-Wall Trail,3.8,383,Moderate,47.92074,-124.63833
Olympic National Park,Washington,Northwest,Humes Ranch Loop Trail,5.9,1030,Moderate,47.96786,-123.58245
Olympic National Park,Washington,Northwest,Hurricane Hill,10.9,5328,Hard,48.01335,-123.58713
Olympic National Park,Washington,Northwest,Hurricane Hill Nature Trail to Little River Trail,15.4,4970,Hard,47.9765,-123.51781
Olympic National Park,Washington,Northwest,Hurricane Hill via Hurricane Ridge,3.1,797,Moderate,47.97651,-123.5178
Olympic National Park,Washington,Northwest,Hurricane Ridge to Heart of the Hills via Heather Park Trail,9.4,1837,Hard,47.9704,-123.49405
Olympic National Park,Washington,Northwest,Ikeny Lake Trail to Big Creek Trail,12.7,3221,Hard,47.56773,-123.65521
Olympic National Park,Washington,Northwest,Irely Lake Trail,2.2,101,Easy,47.56755,-123.65481
Olympic National Park,Washington,Northwest,Irely Lake Trail,2.1,91,Moderate,47.56776,-123.65525
Olympic National Park,Washington,Northwest,Kalaloch Nature Trail,2.0,45,Easy,47.61273,-124.37558
Olympic National Park,Washington,Northwest,Kalaloch to Browns Point Trail,5.6,255,Easy,47.60532,-124.37168
Olympic National Park,Washington,Northwest,Klahhane Ridge Trail to Lake Angeles,12.6,4514,Hard,47.97003,-123.49505
Olympic National Park,Washington,Northwest,Lake Angeles Trail,6.4,2437,Hard,48.03893,-123.43147
Olympic National Park,Washington,Northwest,Lake Constance Trail,14.5,4898,Hard,47.74152,-123.04939
Olympic National Park,Washington,Northwest,Lake Sundown Trail,9.8,3910,Hard,47.513,-123.54366
Olympic National Park,Washington,Northwest,Lena Lake Trail to Upper Lena Lake Trail,12.0,4570,Hard,47.59963,-123.15135
Olympic National Park,Washington,Northwest,Lillian Ridge Way Trail,7.8,2919,Hard,47.91832,-123.38225
Olympic National Park,Washington,Northwest,Little Divide Loop,14.1,3556,Expert,47.95476,-123.83469
Olympic National Park,Washington,Northwest,Lost Pass Primitive Trail,43.9,11706,Hard,47.91849,-123.38209
Olympic National Park,Washington,Northwest,Lovers Lane Trail,6.1,590,Moderate,47.96981,-123.86434
Olympic National Park,Washington,Northwest,Lower Dungeness Trail,11.4,2516,Moderate,47.87802,-123.13699
Olympic National Park,Washington,Northwest,Lower South Fork Skokomish Trail,10.1,1125,Moderate,47.41887,-123.32941
Olympic National Park,Washington,Northwest,Lunch Lake Trail,14.7,4347,Hard,47.95486,-123.83479
Olympic National Park,Washington,Northwest,Madison Falls Trail,0.3,42,Easy,48.04083,-123.58995
Olympic National Park,Washington,Northwest,Maiden Peak from Deer Park Campground,7.0,1692,Moderate,47.94984,-123.26487
Olympic National Park,Washington,Northwest,Main Fork Dosewallips River Trail,40.8,8868,Expert,47.74157,-123.04937
Olympic National Park,Washington,Northwest,Maple Glade Nature Trail,0.5,19,Easy,47.50517,-123.82119
Olympic National Park,Washington,Northwest,Marymere Falls Trail,1.7,298,Easy,48.05808,-123.78914
Olympic National Park,Washington,Northwest,Marymere Falls Trail from Lake Crescent Lodge,2.0,305,Easy,48.05731,-123.79917
Olympic National Park,Washington,Northwest,Mildred Lakes Trail,6.2,2965,Expert,47.57541,-123.26115
Olympic National Park,Washington,Northwest,Mink Lake,5.0,1696,Moderate,47.97033,-123.86501
Olympic National Park,Washington,Northwest,Mink Lake Trail to Blackwood Lake,9.4,4087,Hard,47.96965,-123.86517
Olympic National Park,Washington,Northwest,Mink Lake Trail to Bogachiel River and Slide Peak Route #2,12.5,5042,Hard,47.96949,-123.86507
Olympic National Park,Washington,Northwest,Moments in Time Trail,0.7,9,Easy,48.05946,-123.79745
Olympic National Park,Washington,Northwest,Mount Carrie: High Divide Trail Route,29.1,9832,Hard,47.95486,-123.83475
Olympic National Park,Washington,Northwest,Mount Muller Trail,13.0,3392,Hard,48.07577,-124.01309
Olympic National Park,Washington,Northwest,Mount Storm King,3.9,2096,Hard,48.05809,-123.78918
Olympic National Park,Washington,Northwest,Mount Washington,4.1,3211,Hard,47.51888,-123.23697
Olympic National Park,Washington,Northwest,North Fork Quinault Trail,29.8,5554,Moderate,47.57591,-123.64796
Olympic National Park,Washington,Northwest,North Fork Skokomish River Trail,23.5,5167,Hard,47.51611,-123.32797
Olympic National Park,Washington,Northwest,North Fork of the Sol Duc Trail,19.1,5088,Moderate,48.01079,-123.91106
Olympic National Park,Washington,Northwest,O'Neil Pass via North Fork of Skokomish Trail,36.4,9809,Expert,47.51591,-123.32789
Olympic National Park,Washington,Northwest,O'Neill Pass To Lake La Crosse Loop,46.5,11410,Hard,47.74157,-123.04936
Olympic National Park,Washington,Northwest,Obstruction Point - Deer Park Trail,13.9,3244,Hard,47.94979,-123.26497
Olympic National Park,Washington,Northwest,Obstruction Point Road,14.8,2874,Moderate,47.96953,-123.49397
Olympic National Park,Washington,Northwest,Oil City Trail,1.8,68,Easy,47.74944,-124.41896
Olympic National Park,Washington,Northwest,Olympic Coast North,20.3,3120,Hard,47.91951,-124.63782
Olympic National Park,Washington,Northwest,Olympic Coast South Trail,15.9,2276,Hard,47.74926,-124.41879
Olympic National Park,Washington,Northwest,Olympic Hot Springs Trail,21.2,3166,Moderate,48.04076,-123.59018
Olympic National Park,Washington,Northwest,"Olympic Hot Springs, Appleton Pass, and Sol Duc Loop Trail",24.3,7877,Hard,47.98648,-123.65145
Olympic National Park,Washington,Northwest,Olympic National Park Foothills Trail,6.0,1650,Hard,48.06456,-123.42747
Olympic National Park,Washington,Northwest,Olympic National Park Little River Trail,13.8,3608,Hard,48.05713,-123.50131
Olympic National Park,Washington,Northwest,Olympic National Park Switchback Trail,2.7,1450,Hard,47.9867,-123.46113
Olympic National Park,Washington,Northwest,Olympic National Park Traverse: Hoh to Quinault,94.0,27460,Expert,47.86057,-123.93522
Olympic National Park,Washington,Northwest,Olympic Peninsula Loop Drive,329.2,16722,Easy,47.02164,-122.90689
Olympic National Park,Washington,Northwest,Olympic Traverse: North Fork to Hoh,98.9,24619,Expert,47.57599,-123.64794
Olympic National Park,Washington,Northwest,Ozette Triangle Trail,8.6,511,Moderate,48.15352,-124.66998
Olympic National Park,Washington,Northwest,PJ Lake Trail,1.5,715,Expert,47.94586,-123.42561
Olympic National Park,Washington,Northwest,Peabody Creek Trail,4.7,997,Moderate,48.09987,-123.43007
Olympic National Park,Washington,Northwest,Pioneer Path Nature Trail,0.2,32,Easy,48.06473,-124.11549
Olympic National Park,Washington,Northwest,Point of the Arches Trail,22.4,2841,Hard,48.15452,-124.66891
Olympic National Park,Washington,Northwest,Press Expedition Traverse,48.9,7749,Hard,47.97207,-123.50822
Olympic National Park,Washington,Northwest,Putvin Trail to Lake of the Angels,6.1,3474,Expert,47.58343,-123.23405
Olympic National Park,Washington,Northwest,Pyramid Mountain Trail,6.3,2519,Hard,48.06578,-123.85967
Olympic National Park,Washington,Northwest,Queets River Road,27.0,938,Easy,47.534440000000004,-124.22318
Olympic National Park,Washington,Northwest,Queets River Trail,30.3,1151,Moderate,47.62403,-124.01517
Olympic National Park,Washington,Northwest,Quinault Rain Forest Nature Trail,0.9,111,Easy,47.45979,-123.86216
Olympic National Park,Washington,Northwest,Quinault River Pony Bridge Trail,4.8,1164,Moderate,47.5727,-123.57055
